TITLE     = "JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump Data-Midspan | JHU-Axial Pump D"
VARIABLES = "x/Ls"
"y/Ls"
"u/Utip"
"v/Utip"
"uu/Utip2"
"vv/Utip2"
"blade"
ZONE T="data phase01"
 I=257, J=61, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 2.6235E-001 -9.2793E-002 4.6830E-001 2.8628E-002 2.9749E-004 3.0468E-004 0.0000E+000
 2.6613E-001 -9.2793E-002 4.6581E-001 2.6891E-002 3.2286E-004 2.6086E-004 0.0000E+000
 2.6992E-001 -9.2793E-002 4.6323E-001 2.4670E-002 3.8381E-004 2.4734E-004 0.0000E+000
 2.7370E-001 -9.2793E-002 4.6106E-001 2.2930E-002 4.3258E-004 2.4174E-004 0.0000E+000
 2.7748E-001 -9.2793E-002 4.5864E-001 2.1535E-002 4.5636E-004 2.7650E-004 0.0000E+000
 2.8126E-001 -9.2793E-002 4.5698E-001 1.9584E-002 4.6765E-004 3.1500E-004 0.0000E+000
 2.8505E-001 -9.2793E-002 4.5511E-001 1.7327E-002 4.7659E-004 3.3550E-004 0.0000E+000
 2.8883E-001 -9.2793E-002 4.5240E-001 1.5602E-002 4.6469E-004 3.5719E-004 0.0000E+000
 2.9261E-001 -9.2793E-002 4.4923E-001 1.4221E-002 4.5054E-004 3.6537E-004 0.0000E+000
 2.9640E-001 -9.2793E-002 4.4584E-001 1.2647E-002 4.5537E-004 3.6631E-004 0.0000E+000
 3.0018E-001 -9.2793E-002 4.4286E-001 1.1203E-002 4.6135E-004 3.6960E-004 0.0000E+000
 3.0396E-001 -9.2793E-002 4.4006E-001 1.0023E-002 4.6105E-004 3.6601E-004 0.0000E+000
